Symbol,·Ôµ¥Ä¥¼º_½Ã°¡(¿ø),·Ôµ¥Ä¥¼º_Á¾°¡(¿ø),·Ôµ¥Ä¥¼º_°Å·¡·®(ÁÖ),·Ôµ¥Ä¥¼º_PER(IFRS-¿¬°á),·Ôµ¥Ä¥¼º_¼ø¸Å¼ö¼ö·®(°³ÀÎ)(ÁÖ),·Ôµ¥Ä¥¼º_¼ø¸Å¼ö¼ö·®(±â°ü°è)(ÁÖ),·Ôµ¥Ä¥¼º_¼ø¸Å¼ö¼ö·®(¿Ü±¹ÀÎ°è)(ÁÖ)
2016-02-18,1979000.0,1951000.0,3479.0,26.52,1095,-1581,486
2016-02-19,1952000.0,2010000.0,3445.0,27.32,-1075,251,848
2016-02-22,2010000.0,1999000.0,1996.0,27.17,411,-571,145
2016-02-23,2018000.0,2016000.0,2793.0,27.41,-234,333,-97
2016-02-24,2005000.0,2033000.0,2247.0,27.64,-116,233,-117
2016-02-25,2036000.0,2050000.0,2589.0,27.87,-286,227,70
2016-02-26,2050000.0,2059000.0,2167.0,27.99,73,-116,43
2016-02-29,2054000.0,2075000.0,3502.0,28.21,-151,-1149,1306
2016-03-02,2073000.0,2062000.0,3101.0,28.03,-91,-62,371
2016-03-03,2043000.0,2078000.0,1963.0,28.25,-503,87,410
2016-03-04,2066000.0,2082000.0,1775.0,28.3,123,206,-294
2016-03-07,2081000.0,2052000.0,2918.0,27.9,1089,-1152,54
2016-03-08,2060000.0,2095000.0,4597.0,28.48,70,-515,427
2016-03-09,2102000.0,2142000.0,4893.0,29.12,-594,-12,423
2016-03-10,2142000.0,2099000.0,4806.0,28.53,1256,-1571,297
2016-03-11,2106000.0,2095000.0,3552.0,28.48,535,-626,91
2016-03-14,2102000.0,2092000.0,2373.0,28.44,16,-285,269
2016-03-15,2078000.0,2103000.0,1178.0,28.59,-34,-200,235
2016-03-16,2090000.0,2053000.0,5351.0,27.91,2644,-3075,540
2016-03-17,2054000.0,2071000.0,2434.0,28.15,-357,-293,750
2016-03-18,2062000.0,2046000.0,2809.0,27.81,1106,-1285,184
2016-03-21,2064000.0,2006000.0,4761.0,27.27,2700,-2280,-365
2016-03-22,2011000.0,1975000.0,5315.0,26.85,2214,-2580,385
2016-03-23,1964000.0,1982000.0,2706.0,26.94,793,-631,-205
2016-03-24,1972000.0,1954000.0,4020.0,26.56,2111,-1785,-333
2016-03-25,1954000.0,1945000.0,3263.0,26.44,1178,-1376,102
2016-03-28,1936000.0,1907000.0,4041.0,25.92,1699,-1518,-279
2016-03-29,1911000.0,1851000.0,7614.0,25.16,3243,-4442,747
2016-03-30,1853000.0,1827000.0,6901.0,24.84,2253,-3496,738
2016-03-31,1815000.0,1819000.0,4591.0,24.73,944,-957,-29
2016-04-01,1813000.0,1814000.0,4165.0,24.66,1717,-1456,-295
2016-04-04,1814000.0,1865000.0,5311.0,25.35,-288,-901,1231
2016-04-05,1864000.0,1890000.0,4525.0,25.69,-44,-727,786
2016-04-06,1882000.0,1914000.0,7363.0,26.02,-2,-1867,1859
2016-04-07,1904000.0,1953000.0,6455.0,26.55,-1574,-1390,3020
2016-04-08,1953000.0,1965000.0,6330.0,26.71,-1653,-512,2200
2016-04-11,1968000.0,1917000.0,2851.0,26.06,127,461,-582
2016-04-12,1897000.0,1896000.0,2622.0,25.77,124,-175,78
2016-04-14,1881000.0,1871000.0,3577.0,25.43,993,-881,-130
2016-04-15,1861000.0,1878000.0,3440.0,25.53,1103,-1974,910
2016-04-18,1866000.0,1911000.0,3916.0,25.98,-461,0,462
2016-04-19,1912000.0,1930000.0,2024.0,26.24,-256,760,-564
2016-04-20,1947000.0,1968000.0,6693.0,26.75,-2026,1662,716
2016-04-21,1976000.0,2029000.0,6383.0,27.58,-2990,3693,-517
2016-04-22,2029000.0,2070000.0,6618.0,28.14,-1838,1599,253
2016-04-25,2050000.0,2060000.0,3224.0,28.0,-87,201,-124
2016-04-26,2051000.0,2038000.0,2971.0,27.7,417,-905,484
2016-04-27,2024000.0,2020000.0,2395.0,27.46,61,-706,637
2016-04-28,2021000.0,1990000.0,3502.0,27.05,985,-800,-178
2016-04-29,1984000.0,1970000.0,2313.0,26.78,472,-458,-54
2016-05-02,1951000.0,1984000.0,2758.0,26.97,146,277,-422
2016-05-03,1985000.0,2037000.0,3537.0,27.69,-1002,1022,-20
2016-05-04,2020000.0,2030000.0,3062.0,27.6,-426,603,-177
2016-05-09,2023000.0,2020000.0,2818.0,27.46,376,-589,207
2016-05-10,2006000.0,2037000.0,1424.0,27.69,-312,-124,436
2016-05-11,2037000.0,2008000.0,1753.0,27.3,358,-216,-196
2016-05-12,2000000.0,2009000.0,957.0,27.31,56,-222,184
2016-05-13,2009000.0,2018000.0,1478.0,27.43,-352,464,-60
2016-05-16,2007000.0,1992000.0,2274.0,27.08,532,-429,-103
2016-05-17,1991000.0,2036000.0,6023.0,27.68,-1257,-168,1440
2016-05-18,2032000.0,2015000.0,3820.0,27.39,237,-336,101
2016-05-19,2012000.0,1971000.0,5292.0,26.79,2659,-1714,-983
2016-05-20,1971000.0,1980000.0,3256.0,26.92,751,-451,-324
2016-05-23,1971000.0,1947000.0,2787.0,26.47,1586,-542,-1109
2016-05-24,1951000.0,1908000.0,3655.0,25.94,1243,-1534,252
2016-05-25,1909000.0,1921000.0,3221.0,26.11,393,-87,-221
2016-05-26,1920000.0,1929000.0,1612.0,26.22,137,362,-413
2016-05-27,1941000.0,1920000.0,1404.0,26.1,302,-53,-249
2016-05-30,1912000.0,1937000.0,2646.0,26.33,-366,1175,-703
2016-05-31,1937000.0,1942000.0,3524.0,26.4,319,481,-820
2016-06-01,1925000.0,1911000.0,3641.0,25.98,2271,-1209,-1064
2016-06-02,1910000.0,1870000.0,6391.0,25.42,4223,-3515,-728
2016-06-03,1870000.0,1852000.0,3379.0,25.18,1299,-579,-769
2016-06-07,1853000.0,1877000.0,2186.0,25.52,-38,-376,405
2016-06-08,1861000.0,1896000.0,1670.0,25.77,-498,-257,755
2016-06-09,1897000.0,1916000.0,3441.0,26.05,-288,-368,632
2016-06-10,1899000.0,1890000.0,3163.0,25.69,301,-872,594
2016-06-13,1834000.0,1856000.0,5792.0,25.23,-1617,1673,-84
2016-06-14,1837000.0,1783000.0,7928.0,24.24,3204,-2442,-1216
2016-06-15,1773000.0,1800000.0,5556.0,24.47,-719,1038,-145
2016-06-16,1786000.0,1786000.0,2785.0,24.28,716,-674,-73
2016-06-17,1787000.0,1769000.0,2238.0,24.05,747,-797,9
2016-06-20,1789000.0,1779000.0,1179.0,24.18,205,-226,11
2016-06-21,1771000.0,1793000.0,1729.0,24.37,-180,-176,356
2016-06-22,1800000.0,1828000.0,2848.0,24.85,-234,4,175
2016-06-23,1827000.0,1806000.0,1450.0,24.55,253,-390,83
2016-06-24,1820000.0,1770000.0,4876.0,24.06,211,-312,96
2016-06-27,1758000.0,1767000.0,2127.0,24.02,-87,70,15
2016-06-28,1750000.0,1762000.0,2810.0,23.95,870,-782,139
2016-06-29,1763000.0,1761000.0,1736.0,23.94,661,-627,61
2016-06-30,1767000.0,1786000.0,2262.0,24.28,-224,361,-130
2016-07-01,1786000.0,1784000.0,1641.0,24.25,565,-735,170
2016-07-04,1774000.0,1788000.0,1380.0,24.31,-192,-216,404
2016-07-05,1780000.0,1789000.0,1286.0,24.32,550,-560,-5
2016-07-06,1792000.0,1758000.0,2049.0,23.9,551,-545,-6
2016-07-07,1769000.0,1756000.0,1732.0,23.87,740,-626,-115
2016-07-08,1744000.0,1721000.0,2363.0,23.4,1287,-883,-421
2016-07-11,1736000.0,1721000.0,1284.0,23.4,-72,-236,284
2016-07-12,1720000.0,1689000.0,4657.0,22.96,2241,-2319,93
2016-07-13,1695000.0,1691000.0,2560.0,22.99,695,-1807,1107
2016-07-14,1692000.0,1691000.0,2647.0,22.99,1078,-1429,333
2016-07-15,1683000.0,1686000.0,2466.0,22.92,553,-1311,760
2016-07-18,1686000.0,1666000.0,3651.0,22.65,1574,-2050,459
2016-07-19,1664000.0,1629000.0,6549.0,22.14,1423,-1952,502
2016-07-20,1629000.0,1649000.0,2996.0,22.42,-492,375,57
2016-07-21,1651000.0,1621000.0,3201.0,22.04,1017,-1456,439
2016-07-22,1611000.0,1613000.0,3556.0,21.93,218,-998,828
2016-07-25,1614000.0,1605000.0,2977.0,21.82,1318,-1350,37
2016-07-26,1609000.0,1615000.0,2683.0,21.95,577,-1374,772
2016-07-27,1614000.0,1626000.0,1962.0,22.1,357,-701,344
2016-07-28,1626000.0,1659000.0,4341.0,22.55,589,-48,-541
2016-07-29,1661000.0,1650000.0,3364.0,22.43,584,190,-780
2016-08-01,1650000.0,1617000.0,4969.0,21.98,1714,-2255,507
2016-08-02,1611000.0,1607000.0,2792.0,21.85,1156,-270,-901
2016-08-03,1603000.0,1586000.0,5400.0,21.56,2019,-2771,752
2016-08-04,1597000.0,1574000.0,5203.0,21.4,1438,-1973,589
2016-08-05,1570000.0,1575000.0,3399.0,21.41,-70,95,-25
2016-08-08,1579000.0,1601000.0,2253.0,21.76,-52,17,35
2016-08-09,1611000.0,1607000.0,2323.0,21.85,526,-747,221
2016-08-10,1601000.0,1634000.0,4129.0,22.21,-351,-644,975
2016-08-11,1634000.0,1643000.0,5833.0,22.34,182,-943,764
2016-08-12,1643000.0,1645000.0,2957.0,22.36,335,-716,376
2016-08-16,1659000.0,1648000.0,2226.0,22.4,-137,-304,421
2016-08-17,1642000.0,1631000.0,3911.0,22.17,-236,-953,1204
2016-08-18,1623000.0,1626000.0,2714.0,22.1,63,-598,546
2016-08-19,1622000.0,1601000.0,4623.0,21.76,1695,-2234,514
2016-08-22,1609000.0,1588000.0,2871.0,21.59,719,-388,-358
2016-08-23,1588000.0,1588000.0,2765.0,21.59,624,-934,295
2016-08-24,1588000.0,1613000.0,2280.0,21.93,67,191,-268
2016-08-25,1617000.0,1583000.0,3349.0,21.52,1228,-655,-618
2016-08-26,1580000.0,1586000.0,3278.0,21.56,897,-1468,518
2016-08-29,1586000.0,1563000.0,3967.0,21.25,895,-786,-172
2016-08-30,1563000.0,1530000.0,5496.0,20.8,1755,-2206,369
2016-08-31,1531000.0,1501000.0,7519.0,20.4,1088,-2076,929
2016-09-01,1520000.0,1525000.0,3914.0,20.73,329,-246,-83
2016-09-02,1530000.0,1541000.0,2379.0,20.95,-440,290,150
2016-09-05,1540000.0,1591000.0,3536.0,21.63,-599,184,420
2016-09-06,1600000.0,1584000.0,3542.0,21.53,-50,-468,506
2016-09-07,1574000.0,1548000.0,4114.0,21.04,1307,-1216,-141
2016-09-08,1552000.0,1553000.0,1750.0,21.11,104,-370,266
2016-09-09,1546000.0,1537000.0,2564.0,20.89,672,-1187,494
2016-09-12,1553000.0,1530000.0,1419.0,20.8,40,324,-389
2016-09-13,1531000.0,1521000.0,2903.0,20.68,-467,353,14
2016-09-19,1511000.0,1520000.0,1890.0,20.66,190,-142,-48
2016-09-20,1511000.0,1543000.0,2775.0,20.98,625,63,-547
2016-09-21,1549000.0,1551000.0,3539.0,21.08,715,179,-914
2016-09-22,1552000.0,1583000.0,4845.0,21.52,-283,652,-359
2016-09-23,1603000.0,1598000.0,2795.0,21.72,-541,-354,894
2016-09-26,1605000.0,1574000.0,2554.0,21.4,-90,-138,229
2016-09-27,1579000.0,1593000.0,1568.0,21.66,-442,218,224
2016-09-28,1588000.0,1583000.0,1775.0,21.52,318,-36,-282
2016-09-29,1643000.0,1609000.0,2593.0,21.87,380,-487,67
2016-09-30,1611000.0,1600000.0,2216.0,21.75,286,261,-547
2016-10-04,1606000.0,1595000.0,1573.0,21.68,105,-204,99
2016-10-05,1591000.0,1594000.0,2026.0,21.67,232,-142,-120
2016-10-06,1583000.0,1578000.0,2666.0,21.45,1446,-1539,54
2016-10-07,1578000.0,1582000.0,1583.0,21.51,-62,162,-103
2016-10-10,1595000.0,1613000.0,2777.0,21.93,-1231,504,764
2016-10-11,1630000.0,1612000.0,2788.0,21.91,-271,914,-662
2016-10-12,1625000.0,1663000.0,4576.0,22.61,-2689,1932,757
2016-10-13,1668000.0,1635000.0,2898.0,22.23,494,209,-708
2016-10-14,1648000.0,1634000.0,1665.0,22.21,410,150,-560
2016-10-17,1609000.0,1602000.0,2819.0,21.78,903,-324,-592
2016-10-18,1599000.0,1609000.0,1653.0,21.87,-307,293,15
2016-10-19,1605000.0,1570000.0,3948.0,21.34,1880,-1367,-513
2016-10-20,1571000.0,1578000.0,1420.0,21.45,109,-264,165
2016-10-21,1578000.0,1554000.0,2776.0,21.13,768,120,-894
2016-10-24,1563000.0,1555000.0,1972.0,21.14,374,-311,-103
2016-10-25,1562000.0,1608000.0,4952.0,21.86,-1303,744,612
2016-10-26,1613000.0,1568000.0,3103.0,21.32,1339,-524,-815
2016-10-27,1577000.0,1579000.0,2175.0,21.47,486,-971,435
2016-10-28,1565000.0,1564000.0,1694.0,21.26,506,-368,-142
2016-10-31,1546000.0,1540000.0,2726.0,20.93,709,-858,123
2016-11-01,1547000.0,1547000.0,1776.0,21.03,210,-638,419
2016-11-02,1547000.0,1537000.0,2131.0,20.89,-240,29,185
2016-11-03,1537000.0,1579000.0,2559.0,21.47,-1110,680,430
2016-11-04,1579000.0,1591000.0,2825.0,21.63,-848,847,1
2016-11-07,1590000.0,1610000.0,2412.0,21.89,-1060,489,593
2016-11-08,1598000.0,1612000.0,1693.0,21.91,-210,-236,453
2016-11-09,1616000.0,1598000.0,3468.0,21.72,-693,347,348
2016-11-10,1597000.0,1589000.0,2352.0,21.6,481,46,-570
2016-11-11,1579000.0,1560000.0,3649.0,21.21,1545,-674,-951
2016-11-14,1557000.0,1570000.0,1450.0,21.34,-347,56,291
2016-11-15,1587000.0,1608000.0,4084.0,21.86,-2088,1485,505
2016-11-16,1611000.0,1616000.0,2516.0,21.97,-1047,233,814
2016-11-17,1614000.0,1596000.0,1699.0,21.7,181,-557,371
2016-11-18,1596000.0,1581000.0,1927.0,21.49,346,-569,219
2016-11-21,1580000.0,1551000.0,2161.0,21.08,1313,-607,-716
2016-11-22,1551000.0,1549000.0,2429.0,21.06,1210,-1116,-104
2016-11-23,1549000.0,1523000.0,3725.0,20.7,2140,-1930,-290
2016-11-24,1522000.0,1510000.0,4319.0,20.53,1172,-1141,-71
2016-11-25,1500000.0,1506000.0,1624.0,20.47,610,-729,79
2016-11-28,1501000.0,1530000.0,2300.0,20.8,-254,340,-96
2016-11-29,1522000.0,1566000.0,2521.0,21.29,-1679,1332,387
2016-11-30,1570000.0,1567000.0,2997.0,21.3,-591,699,-108
2016-12-01,1541000.0,1554000.0,2497.0,21.13,254,-114,-140
2016-12-02,1535000.0,1520000.0,3687.0,20.66,607,-1150,544
2016-12-05,1506000.0,1500000.0,2811.0,20.39,485,-566,81
2016-12-06,1517000.0,1501000.0,3624.0,20.4,1745,-1901,126
2016-12-07,1501000.0,1497000.0,2383.0,20.35,326,-495,161
2016-12-08,1507000.0,1520000.0,2438.0,20.66,-357,-200,571
2016-12-09,1505000.0,1507000.0,1406.0,20.49,530,-548,18
2016-12-12,1507000.0,1511000.0,1872.0,20.54,313,-676,363
2016-12-13,1511000.0,1510000.0,2208.0,20.53,255,-953,718
2016-12-14,1507000.0,1498000.0,2778.0,20.36,1396,-1430,35
2016-12-15,1498000.0,1503000.0,1649.0,20.43,278,-418,140
2016-12-16,1499000.0,1507000.0,3167.0,20.49,541,-730,185
2016-12-19,1507000.0,1498000.0,1788.0,20.36,541,-923,402
2016-12-20,1498000.0,1498000.0,2086.0,20.36,666,-908,373
2016-12-21,1498000.0,1484000.0,3798.0,20.17,1486,-1162,-555
2016-12-22,1484000.0,1475000.0,2597.0,20.05,711,-635,-22
2016-12-23,1476000.0,1470000.0,1859.0,19.98,-150,-288,398
2016-12-26,1469000.0,1440000.0,4090.0,19.58,1215,-238,14
2016-12-27,1443000.0,1432000.0,3595.0,19.47,-112,690,531
2016-12-28,1431000.0,1437000.0,3386.0,19.53,1803,-1433,71
2016-12-29,1445000.0,1460000.0,2407.0,19.85,-48,234,-171
2017-01-02,1465000.0,1445000.0,1969.0,28.23,942,-710,-239
2017-01-03,1435000.0,1434000.0,3141.0,28.01,1684,-2171,477
2017-01-04,1430000.0,1421000.0,3974.0,27.76,1584,-2160,563
2017-01-05,1415000.0,1434000.0,3248.0,28.01,532,-1341,794
2017-01-06,1433000.0,1429000.0,1846.0,27.92,558,-753,155
2017-01-09,1429000.0,1409000.0,3009.0,27.53,879,-1128,224
2017-01-10,1405000.0,1396000.0,3154.0,27.27,133,-796,632
2017-01-11,1400000.0,1385000.0,4499.0,27.06,-293,-1384,1647
2017-01-12,1388000.0,1389000.0,2779.0,27.14,227,-533,307
2017-01-13,1389000.0,1404000.0,2462.0,27.43,-684,-259,949
2017-01-16,1412000.0,1422000.0,2677.0,27.78,-429,673,-274
2017-01-17,1422000.0,1413000.0,2018.0,27.6,-104,895,-791
2017-01-18,1412000.0,1410000.0,2126.0,27.55,41,-449,398
2017-01-19,1399000.0,1411000.0,3705.0,27.57,-86,-241,337
2017-01-20,1431000.0,1464000.0,6936.0,28.6,-2489,610,1912
2017-01-23,1472000.0,1464000.0,3035.0,28.6,-370,55,335
2017-01-24,1464000.0,1426000.0,2025.0,27.86,996,-588,-396
2017-01-25,1432000.0,1421000.0,3489.0,27.76,37,-741,704
2017-01-26,1417000.0,1415000.0,2796.0,27.64,659,-611,-66
2017-01-31,1415000.0,1449000.0,3365.0,28.31,-844,746,98
2017-02-01,1452000.0,1455000.0,2922.0,28.42,67,-69,-5
2017-02-02,1443000.0,1450000.0,2547.0,28.33,450,-461,67
2017-02-03,1451000.0,1453000.0,3114.0,28.39,249,-725,407
2017-02-06,1458000.0,1503000.0,6958.0,29.36,-3342,2173,1253
2017-02-07,1501000.0,1501000.0,2950.0,29.32,-687,324,315
2017-02-08,1495000.0,1499000.0,2316.0,29.28,421,-431,-78
2017-02-09,1487000.0,1494000.0,1904.0,29.19,-448,35,413
2017-02-10,1506000.0,1505000.0,1939.0,29.4,-238,412,-174
2017-02-13,1505000.0,1521000.0,3727.0,29.71,-1491,402,1128
2017-02-14,1521000.0,1530000.0,3085.0,29.89,-1070,883,152
2017-02-15,1515000.0,1530000.0,2489.0,29.89,-297,355,-29
2017-02-16,1540000.0,1521000.0,2201.0,29.71,6,188,-227
2017-02-17,1522000.0,1508000.0,2114.0,29.46,-329,-219,533
2017-02-20,1523000.0,1496000.0,2343.0,29.23,123,-872,671
2017-02-21,1495000.0,1515000.0,1925.0,29.6,-1040,396,736
2017-02-22,1501000.0,1498000.0,2105.0,29.26,451,-226,-153
2017-02-23,1496000.0,1506000.0,1848.0,29.42,-138,100,28
2017-02-24,1499000.0,1512000.0,2225.0,29.54,-706,-451,1153
2017-02-27,1510000.0,1510000.0,1197.0,29.5,-293,51,242
2017-02-28,1492000.0,1508000.0,5181.0,29.46,295,-802,538
2017-03-02,1505000.0,1448000.0,6347.0,28.29,2240,-2749,567
2017-03-03,1440000.0,1446000.0,5059.0,28.25,-489,-184,662
2017-03-06,1444000.0,1425000.0,2588.0,27.84,-253,340,-127
2017-03-07,1425000.0,1436000.0,2019.0,28.05,-418,421,-3
2017-03-08,1420000.0,1415000.0,2300.0,27.64,618,-267,-351
2017-03-09,1419000.0,1422000.0,2092.0,27.78,-442,132,310
2017-03-10,1424000.0,1435000.0,2017.0,28.03,216,-222,6
2017-03-13,1427000.0,1440000.0,1340.0,28.13,169,-148,-6
2017-03-14,1441000.0,1428000.0,2065.0,27.9,1336,-856,-481
2017-03-15,1433000.0,1421000.0,2629.0,27.76,1168,-1523,338
2017-03-16,1430000.0,1425000.0,1473.0,27.84,-347,-111,458
2017-03-17,1431000.0,1432000.0,2053.0,27.98,80,-654,597
2017-03-20,1431000.0,1427000.0,1422.0,27.88,518,-568,50
2017-03-21,1434000.0,1415000.0,2316.0,27.64,1149,-1031,-132
2017-03-22,1419000.0,1416000.0,1520.0,27.66,133,-70,-57
